week_id,date,year,quarter,week_of_year,scenario,net_sales_observed,spend_tv,impr_tv,spend_search,impr_search,spend_social,impr_social,spend_display,impr_display,spend_video,impr_video,promo,covid_index,dgs30,mobility_index,competitor_ishare,baseline_true,exog_effect_true,noise_true,media_contribution_pct_true,stc_tv_true,ltc_tv_true,stc_search_true,ltc_search_true,stc_social_true,ltc_social_true,stc_display_true,ltc_display_true,stc_video_true,ltc_video_true,brand_stock_tv_true,brand_stock_video_true,brand_stock_social_true
225,2024-04-22,2024,2,17,S4,15.5557,0.515621,0.0192,0.245997,0.0829,0.526112,0.035,0.117164,0.0209,1.038374,0.0564,0.0,0.005,4.1958,0.989,0.3857,12.9441,-0.6112,0.0901,0.2014,0.1962,0.3288,0.4624,0.0276,0.5582,0.2483,0.1311,0.0665,0.4871,0.6264,4.0645,4.19,1.2827
226,2024-04-29,2024,2,18,S4,15.5391,0.578444,0.0244,0.234545,0.0794,0.553206,0.0375,0.128778,0.0232,1.089751,0.0603,0.0,0.0,4.3659,0.977,0.3742,12.9852,-0.6226,-0.1129,0.2117,0.2291,0.3329,0.4562,0.0274,0.6132,0.254,0.139,0.0682,0.5323,0.6371,4.1144,4.2613,1.3121
227,2024-05-06,2024,2,19,S4,16.1379,0.396502,0.0161,0.225814,0.0837,0.419916,0.0273,0.107349,0.0199,0.810818,0.0409,0.0347,0.0,4.3156,0.9618,0.3769,13.0021,-0.2739,0.2638,0.1949,0.2057,0.3301,0.4747,0.027,0.5399,0.2522,0.1323,0.0672,0.4822,0.6347,4.0808,4.2452,1.3027
228,2024-05-13,2024,2,20,S4,15.2494,0.434561,0.016,0.233315,0.0723,0.43635,0.0295,0.107805,0.0203,0.774022,0.0424,0.0,0.0,4.6416,0.9977,0.3629,12.88,-0.6231,-0.0482,0.1994,0.1927,0.3291,0.4263,0.0272,0.5282,0.2516,0.1303,0.0665,0.458,0.6308,4.0682,4.2197,1.2994
229,2024-05-20,2024,2,21,S4,14.8684,0.417895,0.0162,0.21079,0.073,0.411966,0.0258,0.110845,0.0232,0.742132,0.0387,0.0254,0.0041,4.4069,0.977,0.4015,12.3704,-0.3799,-0.078,0.1988,0.1864,0.3276,0.4195,0.0263,0.4867,0.2498,0.1383,0.0664,0.4289,0.626,4.0493,4.1871,1.2902
230,2024-05-27,2024,2,22,S4,16.4549,0.652018,0.0227,0.248485,0.0871,0.484569,0.0349,0.11748,0.0213,1.095888,0.0531,0.08,0.0,4.569,0.9983,0.3961,13.0032,0.1874,0.0868,0.1931,0.2153,0.334,0.4829,0.0276,0.5566,0.252,0.1364,0.067,0.4687,0.6369,4.1288,4.2604,1.3016
231,2024-06-03,2024,2,23,S4,14.0109,0.198127,0.0071,0.224861,0.0681,0.368137,0.0227,0.102063,0.0191,0.313852,0.0163,0.0,0.0141,4.3169,0.9574,0.3897,12.2188,-0.6537,-0.3306,0.1982,0.1537,0.3222,0.4087,0.027,0.4697,0.2477,0.1286,0.0658,0.3463,0.6066,3.983,4.0573,1.2797
232,2024-06-10,2024,2,24,S4,14.1907,0.210971,0.0081,0.212733,0.0681,0.37574,0.0239,0.10873,0.0215,0.347332,0.0178,0.0,0.0133,4.5283,0.9748,0.3401,12.3616,-0.6306,-0.1423,0.1834,0.1245,0.3123,0.3936,0.0263,0.4418,0.2447,0.1323,0.0657,0.2786,0.5822,3.8603,3.8946,1.2639
233,2024-06-17,2024,2,25,S4,14.6133,0.221612,0.008,0.222415,0.081,0.383056,0.0241,0.105063,0.0205,0.336081,0.0193,0.0,0.0077,4.5101,0.9972,0.3747,12.4956,-0.6214,0.1766,0.1754,0.108,0.3039,0.4499,0.0265,0.4315,0.2426,0.1311,0.0653,0.2438,0.56,3.7567,3.7461,1.253
234,2024-06-24,2024,2,26,S4,14.1106,0.205313,0.0071,0.207625,0.0758,0.343637,0.0232,0.109067,0.0189,0.332263,0.0186,0.0,0.0111,4.3222,0.999,0.4223,12.6099,-0.6485,-0.3127,0.1745,0.0945,0.2955,0.4372,0.0259,0.4186,0.2386,0.1254,0.0654,0.2204,0.5402,3.6529,3.6136,1.2326
235,2024-07-01,2024,3,27,S4,16.2928,0.598199,0.0228,0.26229,0.0956,0.442713,0.0279,0.126616,0.0233,1.222679,0.0696,0.1,0.0059,4.4895,1.0039,0.3867,12.7981,0.3933,0.2012,0.178,0.1648,0.3035,0.5254,0.028,0.4584,0.2408,0.1363,0.0673,0.4094,0.5663,3.7517,3.7881,1.2436
236,2024-07-08,2024,3,28,S4,14.7114,0.367988,0.0135,0.205483,0.067,0.31881,0.0223,0.097364,0.0185,0.803534,0.04,0.0367,0.0407,4.4515,0.9431,0.4071,12.1307,-0.4165,0.272,0.1852,0.1576,0.3026,0.4119,0.0263,0.4222,0.2357,0.1265,0.0655,0.4048,0.5721,3.7405,3.8266,1.2174
237,2024-07-15,2024,3,29,S4,13.654,0.41817,0.0146,0.182085,0.0656,0.278696,0.0179,0.106724,0.0197,0.767961,0.0377,0.0,0.0,4.3452,1.0171,0.3718,11.6152,-0.5156,-0.0665,0.192,0.1589,0.3037,0.3829,0.0247,0.3624,0.229,0.1254,0.0653,0.3931,0.5755,3.7544,3.8494,1.183
238,2024-07-22,2024,3,30,S4,14.438,0.528975,0.021,0.205683,0.0629,0.301019,0.0219,0.106716,0.0205,0.990038,0.0554,0.0391,0.0,4.1536,0.984,0.428,11.8625,-0.2041,0.0525,0.1889,0.1918,0.3087,0.3645,0.0253,0.3744,0.225,0.1275,0.0652,0.4564,0.5882,3.8154,3.9347,1.1621
239,2024-07-29,2024,3,31,S4,13.9445,0.516708,0.0181,0.188895,0.0576,0.274914,0.0193,0.103446,0.0197,0.897706,0.0499,0.0,0.0,4.4039,1.0127,0.3957,11.5813,-0.5416,0.2014,0.1939,0.1954,0.3127,0.3369,0.0248,0.3549,0.22,0.1259,0.0648,0.4726,0.5956,3.8651,3.9836,1.1365
240,2024-08-05,2024,3,32,S4,13.5868,0.403732,0.0166,0.176203,0.0579,0.273821,0.0187,0.099426,0.0196,0.802027,0.0437,0.0,0.0,4.2631,0.9998,0.4035,11.553,-0.5414,-0.084,0.1957,0.1899,0.3123,0.3327,0.024,0.3404,0.2159,0.125,0.064,0.4574,0.5977,3.8599,3.9982,1.115
241,2024-08-12,2024,3,33,S4,13.5335,0.387872,0.0143,0.173489,0.0562,0.267834,0.0188,0.097852,0.0188,0.704459,0.0364,0.0,0.0,4.3506,0.9725,0.4433,11.393,-0.5959,0.1562,0.1906,0.1752,0.3113,0.3238,0.0237,0.3346,0.2121,0.1218,0.0634,0.4193,0.595,3.8476,3.98,1.0955
242,2024-08-19,2024,3,34,S4,14.3414,0.497903,0.0179,0.209025,0.0721,0.324997,0.0225,0.10513,0.0192,0.996446,0.0512,0.06,0.0,4.4843,0.9937,0.4259,11.7497,-0.0341,-0.1208,0.1915,0.185,0.3144,0.3948,0.0251,0.3681,0.2125,0.1216,0.0638,0.4555,0.6057,3.8862,4.0514,1.0978
243,2024-08-26,2024,3,35,S4,14.0979,0.489552,0.0182,0.183947,0.0664,0.310956,0.0198,0.103782,0.0217,1.021089,0.0519,0.06,0.0,4.1868,1.0073,0.3881,11.3699,0.039,-0.086,0.1968,0.1919,0.3169,0.3832,0.0245,0.3571,0.2121,0.1294,0.0639,0.48,0.6161,3.9174,4.121,1.0954
244,2024-09-02,2024,3,36,S4,14.1787,0.362329,0.0138,0.199617,0.0633,0.347192,0.0248,0.095632,0.0172,0.626447,0.0306,0.07,0.0067,4.2268,1.0072,0.3809,11.5169,0.1127,-0.1439,0.1899,0.174,0.3144,0.3663,0.025,0.4002,0.2138,0.119,0.0631,0.4099,0.6072,3.8868,4.0618,1.1044
245,2024-09-09,2024,3,37,S4,13.5968,0.188784,0.007,0.170027,0.0617,0.243962,0.0158,0.102017,0.0203,0.320538,0.0177,0.0,0.001,4.4462,0.9964,0.3846,11.6553,-0.5604,0.0617,0.1795,0.1306,0.3041,0.3558,0.0238,0.333,0.2088,0.1237,0.0632,0.3163,0.5809,3.7588,3.8858,1.0785
246,2024-09-16,2024,3,38,S4,12.9855,0.198692,0.0082,0.172478,0.062,0.230166,0.0172,0.093247,0.0172,0.300119,0.0154,0.0,0.0,4.3411,1.0306,0.3996,10.9788,-0.4933,0.2084,0.1765,0.1123,0.2953,0.3551,0.0235,0.3156,0.2037,0.1162,0.0624,0.2512,0.5563,3.6504,3.7208,1.0523
247,2024-09-23,2024,3,39,S4,12.538,0.196083,0.008,0.171151,0.0588,0.199038,0.0129,0.095878,0.0178,0.286643,0.0151,0.0,0.018,4.0925,1.0066,0.3853,10.96,-0.5262,-0.0331,0.1705,0.1012,0.2873,0.3405,0.0234,0.2668,0.1973,0.1145,0.0621,0.2107,0.5335,3.551,3.5688,1.019
248,2024-09-30,2024,3,40,S4,12.9564,0.378522,0.0152,0.178552,0.0661,0.224889,0.0146,0.092119,0.0172,0.781533,0.0433,0.0,0.0148,4.5166,0.9838,0.3775,11.5104,-0.6078,-0.2288,0.1762,0.1312,0.2884,0.3708,0.0237,0.2607,0.1939,0.1114,0.0615,0.2989,0.5422,3.5651,3.6267,1.0016
249,2024-10-07,2024,4,41,S4,13.4539,0.39927,0.0151,0.174909,0.0602,0.219246,0.0154,0.088172,0.0166,0.806048,0.0398,0.0,0.0,4.4909,1.015,0.4125,11.901,-0.5767,-0.1949,0.1728,0.1469,0.2902,0.3497,0.0236,0.2657,0.1907,0.1082,0.0606,0.3378,0.551,3.5877,3.6853,0.9852
250,2024-10-14,2024,4,42,S4,13.1782,0.361477,0.0141,0.163131,0.0528,0.234289,0.0155,0.093239,0.0165,0.810876,0.0473,0.0,0.0,4.3967,1.0387,0.3786,11.2468,-0.4902,0.071,0.1784,0.1508,0.2904,0.3119,0.023,0.2688,0.1892,0.1061,0.0607,0.3908,0.5589,3.5897,3.7384,0.9773
251,2024-10-21,2024,4,43,S4,13.6351,0.416404,0.017,0.182146,0.0581,0.233775,0.0149,0.094382,0.0182,0.757376,0.039,0.0,0.011,4.2575,1.031,0.4244,11.4672,-0.5539,0.3319,0.1753,0.1671,0.2927,0.3287,0.0238,0.265,0.1879,0.1107,0.0608,0.3898,0.5634,3.6179,3.7684,0.9706
252,2024-10-28,2024,4,44,S4,13.5295,0.415539,0.015,0.177811,0.0593,0.233074,0.0152,0.09449,0.0175,0.711069,0.0366,0.0,0.0038,4.5298,0.9726,0.3777,11.6627,-0.5958,0.0709,0.1768,0.1662,0.2947,0.3375,0.0238,0.2664,0.1868,0.1107,0.0609,0.3797,0.5651,3.6429,3.78,0.9648
253,2024-11-04,2024,4,45,S4,13.7381,0.422117,0.0169,0.189738,0.061,0.23445,0.0167,0.094691,0.0177,0.786732,0.0393,0.0,0.0,4.3844,0.9815,0.4089,11.9684,-0.5968,-0.0696,0.1773,0.175,0.2968,0.3467,0.0243,0.2808,0.186,0.1113,0.061,0.3841,0.5702,3.6684,3.8142,0.9606
254,2024-11-11,2024,4,46,S4,13.5565,0.377622,0.0149,0.17159,0.0597,0.240469,0.0168,0.092058,0.019,0.713753,0.0386,0.0,0.0,4.6815,1.0297,0.3777,11.5215,-0.5427,0.1379,0.18,0.1702,0.2969,0.3429,0.0237,0.2888,0.1857,0.1156,0.0608,0.3839,0.5713,3.6703,3.8212,0.9594
255,2024-11-18,2024,4,47,S4,13.484,0.370006,0.0148,0.171605,0.0554,0.265787,0.0176,0.097627,0.02,0.73412,0.0414,0.0,0.0052,4.4974,0.9749,0.387,11.6817,-0.6017,-0.0431,0.1815,0.1668,0.2968,0.3223,0.0235,0.3,0.1872,0.1209,0.0613,0.3952,0.5732,3.6682,3.8339,0.9671
256,2024-11-25,2024,4,48,S4,18.2302,0.986316,0.0414,0.29333,0.1014,0.64929,0.0475,0.136951,0.0273,1.863511,0.0955,0.18,0.0,4.4898,0.9735,0.3504,13.5772,1.3029,-0.0681,0.1875,0.297,0.3153,0.5291,0.0284,0.5942,0.2081,0.1468,0.0656,0.617,0.6166,3.8973,4.1246,1.0751
257,2024-12-02,2024,4,49,S4,16.0252,0.680227,0.0256,0.284704,0.1041,0.577409,0.0383,0.143011,0.0295,1.310688,0.0681,0.0,0.0038,4.3905,0.9874,0.3449,13.2129,-0.6151,-0.1725,0.2246,0.2905,0.3238,0.5825,0.0296,0.6377,0.2222,0.1667,0.069,0.6412,0.6368,4.0024,4.2593,1.1475
258,2024-12-09,2024,4,50,S4,14.2748,0.186163,0.0074,0.188759,0.0602,0.303861,0.0222,0.094192,0.0191,0.300413,0.0165,0.0,0.0,4.5423,1.0084,0.3682,11.6528,-0.5459,0.2535,0.2042,0.1967,0.3124,0.3921,0.026,0.5018,0.2195,0.1438,0.0662,0.4505,0.6054,3.861,4.0497,1.1339
259,2024-12-16,2024,4,51,S4,13.2093,0.184943,0.0081,0.204151,0.0738,0.309895,0.0207,0.09745,0.0198,0.300166,0.0157,0.0,0.0267,4.4995,0.9779,0.3758,11.6741,-0.6537,-0.4571,0.2003,0.1485,0.302,0.4163,0.0257,0.4258,0.2177,0.1344,0.0648,0.3328,0.5778,3.733,3.865,1.1246
260,2024-12-23,2024,4,52,S4,18.0778,1.021733,0.0373,0.324852,0.1245,0.751555,0.0583,0.143571,0.028,1.534465,0.0891,0.15,0.025,4.6102,0.9683,0.3538,13.4245,0.8577,0.1436,0.202,0.2665,0.3209,0.6535,0.0302,0.7549,0.2373,0.1558,0.0685,0.5542,0.6103,3.9661,4.0825,1.2256
261,2024-12-30,2024,4,1,S4,15.2834,0.359012,0.0135,0.197592,0.0721,0.304473,0.0239,0.101516,0.0215,0.799597,0.0436,0.15,0.0,4.3519,0.9865,0.3243,11.3536,0.8623,-0.0835,0.2062,0.2136,0.3179,0.4607,0.0266,0.5708,0.232,0.1459,0.0667,0.5062,0.6106,3.929,4.0844,1.1981
