week_id,date,year,quarter,week_of_year,scenario,net_sales_observed,spend_tv,impr_tv,spend_search,impr_search,spend_social,impr_social,spend_display,impr_display,spend_video,impr_video,promo,covid_index,dgs30,mobility_index,competitor_ishare,baseline_true,exog_effect_true,noise_true,media_contribution_pct_true,stc_tv_true,ltc_tv_true,stc_search_true,ltc_search_true,stc_social_true,ltc_social_true,stc_display_true,ltc_display_true,stc_video_true,ltc_video_true,brand_stock_tv_true,brand_stock_video_true,brand_stock_social_true
225,2024-04-22,2024,2,17,S3,15.931,1.466685,0.0546,0.283293,0.0952,0.444051,0.0295,0.135484,0.0242,0.742452,0.0404,0.0,0.005,4.1958,0.989,0.3857,12.9441,-0.6112,0.1002,0.2196,0.5664,0.5594,0.5303,0.0296,0.4716,0.2279,0.1507,0.0713,0.3542,0.5366,6.9142,3.589,1.1773
226,2024-04-29,2024,2,18,S3,15.9279,1.647415,0.0696,0.270603,0.0913,0.468025,0.0317,0.149178,0.0269,0.780181,0.0432,0.0,0.0,4.3659,0.977,0.3742,12.9852,-0.6226,-0.1255,0.2317,0.6566,0.5657,0.5244,0.0294,0.5185,0.2333,0.1605,0.0732,0.3844,0.5448,6.9929,3.6442,1.2048
227,2024-05-06,2024,2,19,S3,16.5795,1.178177,0.0478,0.264553,0.0977,0.36569,0.0238,0.125693,0.0233,0.604211,0.0305,0.0347,0.0,4.3156,0.9618,0.3769,13.0021,-0.2739,0.2931,0.2146,0.598,0.5618,0.5524,0.0291,0.4632,0.2322,0.1538,0.0723,0.3519,0.5433,6.9449,3.6344,1.1996
228,2024-05-13,2024,2,20,S3,15.6422,1.285408,0.0475,0.272438,0.0841,0.379308,0.0257,0.125781,0.0237,0.57414,0.0314,0.0,0.0,4.6416,0.9977,0.3629,12.88,-0.6231,-0.0535,0.2198,0.5643,0.5607,0.4958,0.0294,0.4564,0.2322,0.1517,0.0717,0.3363,0.5404,6.9306,3.615,1.1993
229,2024-05-20,2024,2,21,S3,15.2454,1.212,0.047,0.241869,0.0835,0.352336,0.022,0.127063,0.0266,0.539599,0.0282,0.0254,0.0041,4.4069,0.977,0.4015,12.3704,-0.3799,-0.0867,0.2192,0.5437,0.5581,0.4817,0.0282,0.4183,0.2306,0.1598,0.0714,0.3138,0.536,6.8981,3.5852,1.1911
230,2024-05-27,2024,2,22,S3,16.8743,1.836577,0.064,0.286363,0.1001,0.409561,0.0295,0.136046,0.0246,0.776232,0.0376,0.08,0.0,4.569,0.9983,0.3961,13.0032,0.1874,0.0965,0.2126,0.6167,0.568,0.5549,0.0296,0.4735,0.2325,0.1577,0.0721,0.338,0.5441,7.0214,3.6396,1.2007
231,2024-06-03,2024,2,23,S3,14.3247,0.641244,0.023,0.257127,0.0777,0.315014,0.0194,0.116526,0.0218,0.267744,0.0139,0.0,0.0141,4.3169,0.9574,0.3897,12.2188,-0.6537,-0.3673,0.2183,0.4534,0.5501,0.467,0.0289,0.4007,0.2286,0.1478,0.0706,0.2583,0.5214,6.7998,3.4874,1.181
232,2024-06-10,2024,2,24,S3,14.5155,0.688688,0.0263,0.244928,0.0782,0.32468,0.0206,0.124938,0.0247,0.29908,0.0153,0.0,0.0133,4.5283,0.9748,0.3401,12.3616,-0.6306,-0.1581,0.2027,0.3797,0.5354,0.4514,0.0282,0.3794,0.2261,0.1521,0.0705,0.216,0.5038,6.6177,3.3697,1.1679
233,2024-06-17,2024,2,25,S3,14.9837,0.729086,0.0262,0.257767,0.0937,0.334318,0.021,0.121466,0.0237,0.291844,0.0167,0.0,0.0077,4.5101,0.9972,0.3747,12.4956,-0.6214,0.1962,0.1944,0.3389,0.5233,0.5192,0.0285,0.3738,0.2246,0.1511,0.0701,0.1962,0.4877,6.4682,3.2625,1.16
234,2024-06-24,2024,2,26,S3,14.4217,0.679858,0.0234,0.242055,0.0881,0.302841,0.0205,0.126782,0.022,0.290548,0.0163,0.0,0.0111,4.3222,0.999,0.4223,12.6099,-0.6485,-0.3475,0.1947,0.3026,0.511,0.5073,0.028,0.366,0.2214,0.1451,0.0704,0.1825,0.4735,6.3161,3.1674,1.1438
235,2024-07-01,2024,3,27,S3,16.6975,1.671217,0.0636,0.301678,0.1097,0.376002,0.0237,0.146191,0.0269,0.858809,0.0489,0.1,0.0059,4.4895,1.0039,0.3867,12.7981,0.3933,0.2235,0.1966,0.4817,0.5226,0.6041,0.0301,0.394,0.2231,0.1576,0.0723,0.3042,0.4929,6.4602,3.297,1.1526
236,2024-07-08,2024,3,28,S3,15.0878,1.056952,0.0388,0.235836,0.0767,0.278062,0.0195,0.111356,0.0211,0.578521,0.0288,0.0367,0.0407,4.4515,0.9431,0.4071,12.1307,-0.4165,0.3022,0.2036,0.4573,0.5203,0.4721,0.0282,0.3656,0.2187,0.1455,0.0703,0.2971,0.4963,6.431,3.3197,1.1297
237,2024-07-15,2024,3,29,S3,13.977,1.175112,0.0409,0.204765,0.0737,0.238251,0.0153,0.119606,0.022,0.540765,0.0266,0.0,0.0,4.3452,1.0171,0.3718,11.6152,-0.5156,-0.0739,0.2112,0.4545,0.5209,0.4319,0.0263,0.3119,0.2124,0.1424,0.0697,0.284,0.4972,6.4383,3.3258,1.0972
238,2024-07-22,2024,3,30,S3,14.8133,1.502434,0.0598,0.234125,0.0714,0.261994,0.019,0.120974,0.0232,0.704742,0.0394,0.0391,0.0,4.1536,0.984,0.428,11.8625,-0.2041,0.0584,0.209,0.5464,0.5283,0.4134,0.027,0.3243,0.2089,0.1447,0.0695,0.3274,0.5066,6.5299,3.3884,1.0788
239,2024-07-29,2024,3,31,S3,14.3251,1.449857,0.0509,0.212659,0.0648,0.237008,0.0166,0.115976,0.022,0.631171,0.0351,0.0,0.0,4.4039,1.0127,0.3957,11.5813,-0.5416,0.2238,0.2137,0.5528,0.5339,0.3794,0.0263,0.3067,0.2043,0.142,0.0689,0.3362,0.5111,6.5994,3.4188,1.055
240,2024-08-05,2024,3,32,S3,13.9236,1.131441,0.0466,0.198359,0.0651,0.236913,0.0162,0.111425,0.022,0.563186,0.0307,0.0,0.0,4.2631,0.9998,0.4035,11.553,-0.5414,-0.0934,0.2158,0.5349,0.5321,0.3741,0.0255,0.2943,0.2005,0.1405,0.068,0.3238,0.5115,6.5777,3.4213,1.0355
241,2024-08-12,2024,3,33,S3,13.8707,1.079259,0.0397,0.194083,0.0628,0.230728,0.0162,0.108965,0.0209,0.491095,0.0254,0.0,0.0,4.3506,0.9725,0.4433,11.393,-0.5959,0.1736,0.2091,0.4911,0.5293,0.3624,0.025,0.2887,0.1969,0.1363,0.0672,0.2953,0.5077,6.5432,3.3962,1.0172
242,2024-08-19,2024,3,34,S3,14.6494,1.372234,0.0493,0.235386,0.0811,0.277308,0.0192,0.118211,0.0216,0.689217,0.0354,0.06,0.0,4.4843,0.9937,0.4259,11.7497,-0.0341,-0.1342,0.2094,0.5144,0.5333,0.4437,0.0267,0.3155,0.1972,0.1364,0.0676,0.3182,0.5151,6.5918,3.4452,1.0184
243,2024-08-26,2024,3,35,S3,14.3935,1.330807,0.0494,0.203945,0.0736,0.261064,0.0166,0.11489,0.024,0.696292,0.0354,0.06,0.0,4.1868,1.0073,0.3881,11.3699,0.039,-0.0955,0.214,0.528,0.5359,0.4259,0.0258,0.3027,0.1963,0.1441,0.0676,0.3319,0.5219,6.6248,3.4907,1.0139
244,2024-09-02,2024,3,36,S3,14.4536,1.024024,0.039,0.221949,0.0703,0.290867,0.0208,0.106298,0.0191,0.452537,0.0221,0.07,0.0067,4.2268,1.0072,0.3809,11.5169,0.1127,-0.1599,0.2064,0.4838,0.5315,0.407,0.0264,0.3369,0.1975,0.1324,0.0666,0.2871,0.5146,6.5694,3.4418,1.0202
245,2024-09-09,2024,3,37,S3,13.8928,0.589042,0.0219,0.1932,0.07,0.217025,0.0141,0.115213,0.023,0.262596,0.0145,0.0,0.001,4.4462,0.9964,0.3846,11.6553,-0.5604,0.0685,0.1965,0.3749,0.5156,0.4019,0.0253,0.2876,0.1935,0.1387,0.0669,0.23,0.4949,6.373,3.3107,0.9996
246,2024-09-16,2024,3,38,S3,13.2766,0.589164,0.0242,0.18972,0.0682,0.196301,0.0146,0.102069,0.0188,0.231972,0.0119,0.0,0.0,4.3411,1.0306,0.3996,10.9788,-0.4933,0.2316,0.1928,0.3262,0.5013,0.3926,0.0248,0.2708,0.1887,0.1288,0.0657,0.1855,0.4752,6.1962,3.1783,0.9747
247,2024-09-23,2024,3,39,S3,12.7973,0.580535,0.0236,0.188123,0.0647,0.169739,0.011,0.104869,0.0195,0.22116,0.0116,0.0,0.018,4.0925,1.0066,0.3853,10.96,-0.5262,-0.0368,0.1876,0.2963,0.4881,0.3747,0.0246,0.2283,0.1827,0.1261,0.0653,0.1575,0.4568,6.0338,3.0555,0.9435
248,2024-09-30,2024,3,40,S3,13.2274,1.058788,0.0426,0.201684,0.0745,0.199147,0.0129,0.103419,0.0193,0.547741,0.0304,0.0,0.0148,4.5166,0.9838,0.3775,11.5104,-0.6078,-0.2542,0.195,0.3742,0.4893,0.4164,0.0251,0.2273,0.18,0.1239,0.0648,0.2154,0.4628,6.0478,3.0959,0.9299
249,2024-10-07,2024,4,41,S3,13.7553,1.135886,0.0429,0.20115,0.069,0.198756,0.0139,0.10071,0.019,0.574721,0.0284,0.0,0.0,4.4909,1.015,0.4125,11.901,-0.5767,-0.2165,0.1925,0.4184,0.4921,0.3993,0.0252,0.2368,0.1778,0.1219,0.0642,0.2422,0.4696,6.0825,3.1414,0.9185
250,2024-10-14,2024,4,42,S3,13.4701,0.999141,0.039,0.181867,0.0588,0.203536,0.0134,0.103381,0.0183,0.561465,0.0327,0.0,0.0,4.3967,1.0387,0.3786,11.2468,-0.4902,0.0789,0.1956,0.4235,0.4914,0.3493,0.0244,0.2362,0.1764,0.1186,0.0641,0.2756,0.4749,6.074,3.1765,0.9111
251,2024-10-21,2024,4,43,S3,13.9876,1.162515,0.0474,0.205153,0.0654,0.205549,0.0131,0.105692,0.0204,0.529776,0.0273,0.0,0.011,4.2575,1.031,0.4244,11.4672,-0.5539,0.3688,0.1934,0.468,0.4946,0.3694,0.0252,0.2329,0.1754,0.1238,0.0643,0.274,0.4778,6.1135,3.1957,0.9058
252,2024-10-28,2024,4,44,S3,13.862,1.170143,0.0422,0.201982,0.0673,0.206743,0.0135,0.1067,0.0198,0.501762,0.0259,0.0,0.0038,4.5298,0.9726,0.3777,11.6627,-0.5958,0.0787,0.196,0.4665,0.4976,0.382,0.0253,0.2353,0.1746,0.1244,0.0645,0.2673,0.4787,6.1512,3.2018,0.9019
253,2024-11-04,2024,4,45,S3,14.0842,1.204292,0.0481,0.21833,0.07,0.210798,0.015,0.108291,0.0202,0.562567,0.0281,0.0,0.0,4.3844,0.9815,0.4089,11.9684,-0.5968,-0.0774,0.1981,0.4951,0.5011,0.3968,0.026,0.2506,0.1743,0.1262,0.0649,0.2721,0.4829,6.1945,3.2301,0.9002
254,2024-11-11,2024,4,46,S3,13.9016,1.056795,0.0417,0.193309,0.0672,0.209728,0.0147,0.10318,0.0213,0.500491,0.027,0.0,0.0,4.6815,1.0297,0.3777,11.5215,-0.5427,0.1532,0.1992,0.4791,0.5009,0.3871,0.0252,0.2544,0.1739,0.1303,0.0645,0.2709,0.4831,6.1919,3.2316,0.8985
255,2024-11-18,2024,4,47,S3,13.7953,1.042785,0.0416,0.194541,0.0627,0.232834,0.0154,0.110117,0.0225,0.518463,0.0292,0.0,0.0052,4.4974,0.9749,0.387,11.6817,-0.6017,-0.0479,0.2003,0.4698,0.5004,0.3645,0.025,0.2635,0.1753,0.1364,0.065,0.2789,0.4844,6.1854,3.2398,0.9056
256,2024-11-25,2024,4,48,S3,18.665,2.680413,0.1125,0.336517,0.1161,0.540975,0.0396,0.159002,0.0317,1.274112,0.0653,0.18,0.0,4.4898,0.9735,0.3504,13.5772,1.3029,-0.0757,0.2068,0.8164,0.5298,0.6046,0.0304,0.5012,0.1936,0.1684,0.07,0.4271,0.519,6.5491,3.4719,1.0
257,2024-12-02,2024,4,49,S3,16.4385,1.892736,0.0713,0.325549,0.1188,0.48155,0.032,0.165123,0.0341,0.92581,0.0481,0.0,0.0038,4.3905,0.9874,0.3449,13.2129,-0.6151,-0.1917,0.2453,0.8028,0.5436,0.6649,0.0317,0.5343,0.2058,0.1919,0.0738,0.4477,0.5359,6.7197,3.5844,1.0629
258,2024-12-09,2024,4,50,S3,14.6408,0.580761,0.0232,0.212906,0.0678,0.261607,0.0191,0.105831,0.0215,0.246061,0.0135,0.0,0.0,4.5423,1.0084,0.3682,11.6528,-0.5459,0.2817,0.2221,0.5567,0.5263,0.4434,0.0277,0.4254,0.2034,0.1639,0.0706,0.3224,0.5124,6.505,3.4271,1.0506
259,2024-12-16,2024,4,51,S3,13.4741,0.577807,0.0254,0.230173,0.0831,0.265726,0.0178,0.109488,0.0222,0.246265,0.0129,0.0,0.0267,4.4995,0.9779,0.3758,11.6741,-0.6537,-0.5078,0.2198,0.4322,0.5105,0.4692,0.0273,0.363,0.2017,0.1522,0.0689,0.2448,0.4917,6.3106,3.2888,1.0419
260,2024-12-23,2024,4,52,S3,18.4963,2.788223,0.1017,0.367383,0.1406,0.61452,0.0477,0.164545,0.0321,1.059591,0.0615,0.15,0.025,4.6102,0.9683,0.3538,13.4245,0.8577,0.1596,0.2192,0.7421,0.5405,0.7378,0.0321,0.6239,0.2185,0.1776,0.0731,0.3917,0.5173,6.6814,3.4603,1.1287
261,2024-12-30,2024,4,1,S3,15.5883,0.997177,0.0375,0.219083,0.0799,0.254482,0.02,0.112283,0.0238,0.556408,0.0304,0.15,0.0,4.3519,0.9865,0.3243,11.3536,0.8623,-0.0927,0.2223,0.5942,0.5349,0.5133,0.0281,0.4739,0.2134,0.164,0.0708,0.3559,0.5166,6.6124,3.4553,1.1021
